student_id,nom,prenom,genre,institution_id,institution_name,programme,niveau,annee_inscription,ville_origine,boursier,moyenne_s1,moyenne_s2,nb_absences_s1,nb_absences_s2,statut,annee_academique
ETU-56F39489,Belhaj,Rania,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L3,2024,Ben Arous,Non,6.1,7.2,10,12,actif,2023-2024
ETU-43ADB222,Khlifi,Mariem,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,L2,2024,Ariana,Non,14.92,14.26,3,2,actif,2023-2024
ETU-8D4A7FEA,Mansouri,Yassine,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L1,2020,Ariana,Non,4.11,3.31,26,22,abandonne,2023-2024
ETU-24023E1E,Gafsi,Yassine,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,M1,2022,Bizerte,Non,16.54,18.0,9,8,actif,2023-2024
ETU-AF1893D3,Aloui,Rania,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L2,2022,Bizerte,Non,11.23,11.14,4,4,actif,2023-2024
ETU-7C5CB2B9,Gafsi,Hamza,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L3,2022,Sousse,Non,8.87,9.79,10,11,actif,2023-2024
ETU-BB640E87,Khemiri,Sarra,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L2,2021,Ariana,Non,10.41,12.1,9,1,actif,2023-2024
ETU-19658CF8,Aloui,Hajer,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,M2,2020,Bizerte,Oui,2.94,4.0,45,10,abandonne,2023-2024
ETU-1D03F3F4,Belhaj,Amira,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L1,2022,Zaghouan,Oui,13.96,14.33,8,3,actif,2023-2024
ETU-A2589A19,Ben Ali,Mariem,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,M2,2022,Tunis,Non,11.99,11.75,2,0,actif,2023-2024
ETU-A068673D,Belhaj,Salma,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,L1,2021,Ben Arous,Non,16.05,16.25,2,0,actif,2023-2024
ETU-E178CC2C,Belhaj,Tarek,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L2,2020,Ben Arous,Oui,16.67,18.06,8,1,actif,2023-2024
ETU-3721B148,Sfaxi,Rami,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,M2,2020,Sousse,Non,7.98,6.76,11,12,actif,2023-2024
ETU-80D44BEC,Gafsi,Yassine,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L2,2024,Nabeul,Oui,8.51,8.8,6,8,actif,2023-2024
ETU-B2A8E84D,Jebali,Mohamed,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L2,2020,Ben Arous,Non,9.41,8.84,12,7,actif,2023-2024
ETU-67BB9D51,Jebali,Hedi,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L3,2023,Ariana,Non,15.56,16.42,3,6,actif,2023-2024
ETU-0A239899,Mansouri,Hajer,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,M1,2021,Manouba,Non,15.18,15.87,3,4,actif,2023-2024
ETU-29D8B895,Dridi,Bilel,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L1,2022,Bizerte,Non,4.48,6.25,19,4,actif,2023-2024
ETU-514D6B8E,Baccouche,Anis,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,L1,2023,Tunis,Non,10.56,9.46,12,12,actif,2023-2024
ETU-80AFA812,Gafsi,Rami,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,M2,2020,Nabeul,Non,7.24,6.04,0,0,actif,2023-2024
ETU-B094584A,Baccouche,Fatma,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,L1,2023,Bizerte,Oui,14.53,13.53,3,6,actif,2023-2024
ETU-F0439CC0,Zouaghi,Hamza,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L3,2022,Sfax,Oui,16.22,16.57,6,0,diplome,2023-2024
ETU-F3779F1F,Dridi,Hajer,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,L3,2022,Ariana,Non,15.71,15.39,10,10,diplome,2023-2024
ETU-D12027D9,Chaari,Mariem,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,M1,2022,Zaghouan,Non,5.04,4.36,27,11,actif,2023-2024
ETU-CADA3140,Chaari,Khaled,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L1,2023,Bizerte,Non,10.03,9.6,8,9,actif,2023-2024
ETU-210945D5,Baccouche,Salma,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,M1,2024,Sousse,Oui,14.53,13.18,7,1,actif,2023-2024
ETU-20A5C65A,Hamdi,Hedi,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,L3,2020,Sousse,Oui,7.44,9.36,10,4,actif,2023-2024
ETU-B77AD413,Mzoughi,Lina,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,M1,2023,Ariana,Oui,13.07,13.38,8,0,actif,2023-2024
ETU-0B11473B,Belhaj,Mohamed,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,M1,2024,Sfax,Non,13.89,15.46,9,6,actif,2023-2024
ETU-43173DCB,Mzoughi,Nour,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L2,2021,Monastir,Oui,13.66,13.37,10,2,actif,2023-2024
ETU-E63AD239,Mansouri,Hamza,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,M2,2020,Ben Arous,Oui,13.67,13.99,1,1,actif,2023-2024
ETU-B761CC80,Baccouche,Yassine,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L1,2023,Tunis,Oui,9.44,10.85,10,10,actif,2023-2024
ETU-4F719B7B,Dridi,Mehdi,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L3,2022,Nabeul,Non,15.64,16.83,11,11,actif,2023-2024
ETU-3B305C60,Zouaghi,Anis,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,L3,2022,Tunis,Non,7.85,9.7,9,8,actif,2023-2024
ETU-EA262D89,Mzoughi,Mariem,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,L1,2023,Nabeul,Oui,15.47,17.1,5,2,actif,2023-2024
ETU-53DFDBF3,Khemiri,Maissa,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,L3,2023,Manouba,Oui,15.6,14.85,3,4,actif,2023-2024
ETU-2067D306,Mzoughi,Rania,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,M1,2023,Nabeul,Non,12.75,14.02,5,4,actif,2023-2024
ETU-D294B96E,Chaari,Anis,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Cycle Ingénieur,L2,2021,Sfax,Oui,14.95,14.7,11,1,actif,2023-2024
ETU-A003B5CD,Gafsi,Nour,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Cycle Ingénieur,L1,2022,Zaghouan,Non,16.73,16.28,9,8,actif,2023-2024
ETU-CE93684F,Oueslati,Amira,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,L1,2020,Sousse,Oui,11.33,10.58,8,1,actif,2023-2024
ETU-C722AE6B,Dridi,Rami,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,L3,2023,Ben Arous,Oui,11.63,10.15,12,11,diplome,2023-2024
ETU-3163F08A,Ayari,Mariem,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,L1,2024,Nabeul,Oui,7.16,5.81,8,10,actif,2023-2024
ETU-F40DDE9F,Trabelsi,Sarra,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L3,2024,Ben Arous,Oui,13.54,14.37,1,4,diplome,2023-2024
ETU-268855F2,Khemiri,Nour,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Cycle Ingénieur,L2,2022,Monastir,Non,17.23,18.75,4,7,actif,2023-2024
ETU-6E0C1095,Sfaxi,Maissa,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,M2,2021,Sousse,Non,9.22,8.37,12,9,actif,2023-2024
ETU-4A2A1553,Mzoughi,Mehdi,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L3,2020,Bizerte,Non,11.79,10.95,1,2,diplome,2023-2024
ETU-E9895A5D,Khlifi,Sami,M,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Master,M2,2023,Tunis,Non,11.82,11.05,12,9,actif,2023-2024
ETU-1BF6E0B8,Baccouche,Asma,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Licence,L1,2020,Tunis,Non,12.82,13.98,10,2,actif,2023-2024
ETU-7D429735,Hamdi,Mariem,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,M2,2022,Manouba,Non,15.83,15.7,12,15,diplome,2023-2024
ETU-0096EBAD,Mzoughi,Salma,F,UCAR-ISBAN,Institut Supérieur des Beaux Arts de Nabeul,Doctorat,M2,2023,Ariana,Oui,15.48,16.16,5,0,actif,2023-2024
ETU-561778F5,Khemiri,Nizar,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,L2,2022,Bizerte,Non,16.59,18.48,6,6,actif,2023-2024
ETU-F281D3B1,Gafsi,Mohamed,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,L1,2020,Tunis,Oui,12.57,14.35,7,9,actif,2023-2024
ETU-E865BC05,Gafsi,Tarek,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M2,2020,Ariana,Non,13.41,13.97,3,6,actif,2023-2024
ETU-9896ADDD,Jebali,Anis,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,L1,2023,Sousse,Non,7.09,8.66,8,10,actif,2023-2024
ETU-099DDD8D,Chaari,Yassine,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M1,2024,Zaghouan,Non,8.39,10.23,8,11,actif,2023-2024
ETU-6F59ABC8,Khemiri,Sirine,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M1,2022,Manouba,Oui,12.31,10.85,1,3,actif,2023-2024
ETU-0ED6EF94,Oueslati,Rania,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L1,2022,Monastir,Non,10.09,10.8,10,6,actif,2023-2024
ETU-71F0D6D0,Aloui,Bilel,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M2,2021,Monastir,Non,11.4,10.74,6,1,diplome,2023-2024
ETU-E5FD25C6,Mzoughi,Lina,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M2,2021,Ben Arous,Oui,10.16,10.64,1,2,actif,2023-2024
ETU-25DEE2D1,Ayari,Yassine,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L1,2022,Ariana,Oui,9.45,10.67,8,4,actif,2023-2024
ETU-8ED7932F,Ben Ali,Anis,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L1,2021,Manouba,Non,9.51,9.07,1,1,actif,2023-2024
ETU-FA31644D,Gafsi,Adam,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,L3,2024,Sfax,Non,8.97,8.69,2,3,actif,2023-2024
ETU-782E177A,Oueslati,Adam,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M1,2024,Manouba,Non,12.55,12.22,10,11,actif,2023-2024
ETU-B4E938AE,Jebali,Mariem,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,L2,2021,Sfax,Non,13.18,11.82,10,2,actif,2023-2024
ETU-3C966F30,Khlifi,Mariem,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M2,2021,Sfax,Non,7.18,8.38,9,3,actif,2023-2024
ETU-A3ECCB9B,Ayari,Asma,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M1,2022,Manouba,Non,16.21,17.96,5,8,actif,2023-2024
ETU-DD89B7C6,Trabelsi,Mohamed,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M2,2021,Ariana,Non,16.62,15.83,6,7,actif,2023-2024
ETU-F2481228,Sfaxi,Rania,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L3,2024,Ariana,Non,9.59,8.41,9,4,actif,2023-2024
ETU-2A61F009,Oueslati,Hedi,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,L2,2021,Monastir,Non,11.72,12.37,9,4,actif,2023-2024
ETU-0EEAD105,Chaari,Hamza,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M2,2023,Bizerte,Non,10.05,11.18,4,2,diplome,2023-2024
ETU-73414FE2,Dridi,Nizar,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M2,2024,Monastir,Non,13.88,13.08,3,1,actif,2023-2024
ETU-58B708F0,Chaari,Hajer,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M2,2022,Bizerte,Non,3.31,2.4,19,11,actif,2023-2024
ETU-52B8D8EA,Jebali,Sami,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M2,2024,Sousse,Non,10.46,9.53,12,13,diplome,2023-2024
ETU-D6E83667,Trabelsi,Ines,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M2,2023,Sfax,Oui,14.38,15.5,5,8,diplome,2023-2024
ETU-A2D4B9AD,Ayari,Mariem,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,L1,2024,Monastir,Non,8.34,10.19,1,4,actif,2023-2024
ETU-450CF1F6,Mansouri,Mohamed,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,M1,2020,Ariana,Oui,17.2,18.8,3,1,actif,2023-2024
ETU-8471D3E0,Ayari,Asma,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,L2,2022,Tunis,Non,11.65,12.78,10,10,actif,2023-2024
ETU-BBD6AE94,Oueslati,Sarra,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L1,2023,Bizerte,Non,3.75,3.5,30,31,abandonne,2023-2024
ETU-DA4E798B,Khlifi,Asma,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L3,2020,Monastir,Oui,8.27,9.44,0,0,actif,2023-2024
ETU-6D94A834,Mansouri,Adam,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Cycle Ingénieur,L3,2023,Bizerte,Non,13.23,13.85,2,1,diplome,2023-2024
ETU-102456E6,Sfaxi,Adam,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M1,2023,Nabeul,Oui,7.17,7.53,4,2,actif,2023-2024
ETU-84E1F021,Ayari,Rania,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Master,M1,2022,Ben Arous,Non,15.84,17.07,6,6,actif,2023-2024
ETU-6CC0214B,Sfaxi,Sarra,F,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Doctorat,M1,2020,Tunis,Oui,13.3,13.95,5,4,actif,2023-2024
ETU-7FE47E40,Zouaghi,Sami,M,UCAR-ISTEUB,"Institut Sup. des Technologies de l'Environnement, de L'Urbanisme et du Bâtiment",Licence,L1,2020,Monastir,Oui,14.66,13.31,0,1,actif,2023-2024
ETU-B7783111,Baccouche,Nizar,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Espagnol,L1,2022,Manouba,Non,12.83,13.96,3,5,actif,2023-2024
ETU-F0736DC9,Ben Ali,Ahmed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,L2,2023,Sfax,Oui,17.2,16.71,1,3,actif,2023-2024
ETU-44BC113E,Ayari,Rania,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Espagnol,M2,2023,Manouba,Non,15.69,14.29,10,2,diplome,2023-2024
ETU-D1C15F47,Sfaxi,Mehdi,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Chinois,M1,2024,Bizerte,Oui,12.55,14.1,6,6,actif,2023-2024
ETU-6FA5BA02,Khemiri,Sami,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,M2,2023,Monastir,Non,11.4,11.35,8,6,diplome,2023-2024
ETU-507EFB6C,Khlifi,Sarra,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,L2,2023,Zaghouan,Non,13.31,14.78,3,5,actif,2023-2024
ETU-F2B2721C,Mansouri,Nour,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L2,2021,Nabeul,Non,16.44,16.45,1,1,actif,2023-2024
ETU-E9EBB344,Jebali,Yassine,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,L2,2023,Ben Arous,Non,8.65,9.02,0,1,actif,2023-2024
ETU-5B382A65,Khemiri,Ines,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L2,2022,Ariana,Non,9.58,8.57,2,0,actif,2023-2024
ETU-DB5CE024,Khemiri,Mohamed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,L1,2022,Monastir,Oui,17.15,18.43,0,2,actif,2023-2024
ETU-80F62E02,Khemiri,Ahmed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,M1,2023,Sousse,Non,9.18,10.87,5,7,actif,2023-2024
ETU-8BDFB027,Sfaxi,Ines,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Chinois,L3,2020,Monastir,Oui,14.18,13.85,2,3,diplome,2023-2024
ETU-943C3D50,Mansouri,Sarra,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,L2,2024,Bizerte,Non,12.87,12.26,1,1,actif,2023-2024
ETU-E83BB32B,Chaari,Nour,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,M1,2020,Monastir,Non,10.42,11.18,11,0,actif,2023-2024
ETU-7A0BFDD9,Jebali,Rami,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L3,2022,Ben Arous,Non,16.31,17.23,8,1,actif,2023-2024
ETU-81B6B898,Aloui,Hamza,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Chinois,L1,2022,Tunis,Non,7.15,6.85,9,8,actif,2023-2024
ETU-34311F54,Khemiri,Yassine,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,L2,2022,Bizerte,Non,16.87,15.43,10,13,actif,2023-2024
ETU-9A95C42B,Chaari,Mohamed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,L2,2020,Tunis,Non,4.47,5.47,34,0,abandonne,2023-2024
ETU-F3CE20E2,Mansouri,Ines,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Chinois,L2,2023,Nabeul,Non,13.86,14.82,0,1,actif,2023-2024
ETU-82CEBE71,Mzoughi,Maissa,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Chinois,L2,2023,Nabeul,Non,10.01,9.79,10,5,actif,2023-2024
ETU-81E37BDF,Khlifi,Yassine,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,M2,2024,Sfax,Non,17.44,19.33,5,5,actif,2023-2024
ETU-2C87C331,Dridi,Sarra,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Espagnol,L3,2022,Monastir,Oui,8.24,9.62,2,1,actif,2023-2024
ETU-5AFF8D77,Ben Ali,Mohamed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,M1,2023,Zaghouan,Oui,13.09,13.68,8,5,actif,2023-2024
ETU-15ED9F8F,Trabelsi,Fatma,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Italien,L2,2020,Zaghouan,Non,16.04,15.25,6,6,actif,2023-2024
ETU-73513EA9,Chaari,Hamza,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,M1,2024,Monastir,Oui,6.29,8.03,6,7,actif,2023-2024
ETU-469CF7DC,Baccouche,Rami,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Anglais,M2,2021,Bizerte,Oui,8.64,7.74,9,3,actif,2023-2024
ETU-513AD2C5,Baccouche,Ahmed,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L1,2023,Ariana,Oui,7.39,8.83,8,5,actif,2023-2024
ETU-74400461,Hamdi,Salma,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,M1,2022,Ariana,Non,8.74,9.88,1,4,actif,2023-2024
ETU-7CFAC55F,Ben Ali,Adam,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Espagnol,L1,2024,Manouba,Non,12.01,11.32,1,1,actif,2023-2024
ETU-449C70CF,Oueslati,Mehdi,M,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L1,2020,Zaghouan,Non,14.74,13.58,11,14,actif,2023-2024
ETU-6F2B467A,Mzoughi,Sirine,F,UCAR-ISLT,Institut Supérieur des Langues de Tunis,Français,L3,2024,Zaghouan,Oui,10.24,9.6,12,12,actif,2023-2024
ETU-C2854E11,Dridi,Mehdi,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M1,2021,Sousse,Oui,7.72,8.78,5,6,actif,2023-2024
ETU-F7299B26,Trabelsi,Lina,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Doctorat,M2,2022,Sousse,Non,13.03,12.32,12,6,actif,2023-2024
ETU-E54981E5,Belhaj,Nizar,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,L1,2023,Ben Arous,Non,13.56,14.82,2,2,actif,2023-2024
ETU-CB1BF913,Khlifi,Hajer,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,L2,2022,Sfax,Non,11.88,13.6,7,4,actif,2023-2024
ETU-DD324D94,Ayari,Rania,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,M1,2022,Manouba,Oui,9.09,11.08,8,11,actif,2023-2024
ETU-CFEF85B6,Oueslati,Asma,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M2,2024,Ben Arous,Non,7.82,8.5,2,3,actif,2023-2024
ETU-23A1F01F,Baccouche,Mehdi,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,M2,2021,Zaghouan,Non,16.03,16.09,11,1,actif,2023-2024
ETU-6AB8788D,Zouaghi,Ahmed,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,L2,2022,Ben Arous,Non,15.78,15.26,9,6,actif,2023-2024
ETU-CB2F3EEE,Zouaghi,Mariem,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,L1,2022,Zaghouan,Non,11.04,10.86,7,8,actif,2023-2024
ETU-10420E62,Trabelsi,Yassine,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,L3,2021,Nabeul,Non,7.76,8.56,6,9,actif,2023-2024
ETU-75335524,Dridi,Bilel,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M2,2022,Sousse,Non,16.33,18.04,4,1,diplome,2023-2024
ETU-8F9AEAE1,Baccouche,Hajer,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,M2,2022,Manouba,Non,15.77,17.01,0,3,diplome,2023-2024
ETU-B79458B6,Belhaj,Rania,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M2,2022,Manouba,Non,8.29,9.91,7,8,actif,2023-2024
ETU-217C75EE,Zouaghi,Maissa,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,L1,2022,Sousse,Oui,6.3,8.05,12,6,actif,2023-2024
ETU-35794FE7,Oueslati,Rania,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,L2,2020,Bizerte,Non,12.79,12.07,1,4,actif,2023-2024
ETU-0ABB55B5,Aloui,Mohamed,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M1,2020,Zaghouan,Oui,12.08,10.77,2,3,actif,2023-2024
ETU-8379D306,Sfaxi,Mariem,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,L3,2020,Monastir,Non,16.78,16.66,7,4,actif,2023-2024
